claim_id,claim_text,prompt
79,South Ossetia should be independent,"What do you think about the following claim? Claim: ""South Ossetia should be independent"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
529,Show the darker side of the formation of the nation,"What do you think about the following claim? Claim: ""Show the darker side of the formation of the nation"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
720,It is selfish to have more than two children,"What do you think about the following claim? Claim: ""It is selfish to have more than two children"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
820,"Use of goal line technology in football is overdue, and can only lead to benefits.","What do you think about the following claim? Claim: ""Use of goal line technology in football is overdue, and can only lead to benefits."" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
533,Western universities should only place satellites in states that respect free speech,"What do you think about the following claim? Claim: ""Western universities should only place satellites in states that respect free speech"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
170,Religion does more harm than good,"What do you think about the following claim? Claim: ""Religion does more harm than good"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
372,The ICC should have its own enforcement arm,"What do you think about the following claim? Claim: ""The ICC should have its own enforcement arm"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
194,I believe in manned space flight,"What do you think about the following claim? Claim: ""I believe in manned space flight"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
71,The 2022 Football World Cup must be moved to the winter,"What do you think about the following claim? Claim: ""The 2022 Football World Cup must be moved to the winter"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
719,"G20 protests – at best a waste of time, at worst a dangerous disruption","What do you think about the following claim? Claim: ""G20 protests – at best a waste of time, at worst a dangerous disruption"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
837,Cars Should Be Banned From City Centres,"What do you think about the following claim? Claim: ""Cars Should Be Banned From City Centres"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
370,The United States should ban assault weapons,"What do you think about the following claim? Claim: ""The United States should ban assault weapons"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
670,The teaching of Shakespeare should be compulsory,"What do you think about the following claim? Claim: ""The teaching of Shakespeare should be compulsory"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
137,I believe in the Right to be forgotten,"What do you think about the following claim? Claim: ""I believe in the Right to be forgotten"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
118,Homosexuals should be able to adopt,"What do you think about the following claim? Claim: ""Homosexuals should be able to adopt"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
277,The West should invade Syria,"What do you think about the following claim? Claim: ""The West should invade Syria"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
779,physical fitness is better than mental fitness,"What do you think about the following claim? Claim: ""physical fitness is better than mental fitness"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
904,The threat of Climate Change is exaggerated,"What do you think about the following claim? Claim: ""The threat of Climate Change is exaggerated"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
472,Women are the key to Africa’s economic future,"What do you think about the following claim? Claim: ""Women are the key to Africa’s economic future"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
926,The agreement between Russia and Great Britain in 1907 was inevitable,"What do you think about the following claim? Claim: ""The agreement between Russia and Great Britain in 1907 was inevitable"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
94,The right to asylum should not be absolute,"What do you think about the following claim? Claim: ""The right to asylum should not be absolute"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
464,Allow pharmaceutical companies to advertise directly to consumers,"What do you think about the following claim? Claim: ""Allow pharmaceutical companies to advertise directly to consumers"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
687,Unilateral nuclear disarmament is the best way to create a safer world,"What do you think about the following claim? Claim: ""Unilateral nuclear disarmament is the best way to create a safer world"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
712,Improving access to contraception will lower the number of teenage pregnancies,"What do you think about the following claim? Claim: ""Improving access to contraception will lower the number of teenage pregnancies"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
246,The northern Ireland would be better off if united with the Republic of Ireland,"What do you think about the following claim? Claim: ""The northern Ireland would be better off if united with the Republic of Ireland"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
735,It should be compulsory for all mothers to breastfeed for the first six months of their babies lives,"What do you think about the following claim? Claim: ""It should be compulsory for all mothers to breastfeed for the first six months of their babies lives"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
174,The Church of England should be separated from the British state.,"What do you think about the following claim? Claim: ""The Church of England should be separated from the British state."" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
269,"We must be a libertarian; right or left, right or wrong","What do you think about the following claim? Claim: ""We must be a libertarian; right or left, right or wrong"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
831,The Private Education System Should Be Abolished,"What do you think about the following claim? Claim: ""The Private Education System Should Be Abolished"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
603,Sanctuary cities are beneficial,"What do you think about the following claim? Claim: ""Sanctuary cities are beneficial"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
708,Swearing should be illegal,"What do you think about the following claim? Claim: ""Swearing should be illegal"" Respond with ONLY JSON and no other text - no preamble, no explanation outside the JSON. Give one JSON object per distinct stance you hold on this claim - just one if you see only one side, more if you genuinely see multiple sides. Output the objects directly, one after another - do NOT wrap them in an array. Each object must match exactly this schema: {""stance"": ""support"" or ""undermine"", ""summary"": ""2-3 sentences summarizing the answer in the person's own voice"", ""core_reasoning"": ""1-2 sentences explaining the reasoning behind the answer""} Always output at least one JSON object - never an empty response. Example with two stances: {""stance"": ""support"", ""summary"": ""School uniforms reduce visible inequality among students and simplify mornings for families."", ""core_reasoning"": ""When everyone dresses alike, pressure to display wealth through clothing drops.""} {""stance"": ""undermine"", ""summary"": ""Uniforms suppress student self-expression during formative years."", ""core_reasoning"": ""Clothing choice is a harmless outlet for identity that schools should not remove.""}
"
