claim_id,perspective_id,text,stance
104,24663,Privatizing Social Security will not solve its problems.,undermine
104,4268,Private accounts benefit the poor and minorities. ,support
104,4279,"The accusation that Social Security has been ""raided"" by the federal government is misleading and does not provide a justification for privatizing the program. ",undermine
104,4276,Privatizing Social Security will put billions of dollars into the pockets of Wall Street financial services corporations in the form of brokerage and management fees. ,undermine
104,4278,Other policy changes can fix Social Security more effectively and less disruptively than privatization. ,undermine
104,4273,"Privatizing Social Security would expand, not reduce, government bureaucracy. ",undermine
104,24666,MOre government would be needed to oversee the privatization of Social Security.,undermine
104,4280,"Social Security is an equalizer, leveling the playing field for rich and poor, whereas private accounts would favor the wealthy. ",undermine
104,4266,Private accounts would allow benefits to be inherited. ,support
104,4259,Private accounts give individuals control over their retirement decisions. ,support
104,4271,Many people lack the basic financial literacy to make wise investment decisions on their own. ,undermine
867,7064,Treats the long term unemployed like criminals.,undermine
867,26739,Treats the long term unemployed as if they are the problem. ,undermine
867,26740,Treats the long term unemployed as if they are bad.,undermine
867,7063,Forces people to rush and go for jobs they genuinely can’t do.,undermine
863,7046,The citizens shouldn't suffer because of what the government has signed them up for.,support
863,26728,The citizens of these countries are victims of their governments' ineffectiveness.,support
863,26729,the citizen should not suffer because of government choice ,support
863,26730,the citizen should not take responsibility for government's choices of program,support
863,7048,Dropping the debts will not help the population because of corruption,undermine
863,7042,The loans are preventing economic stability,support
863,26725,economic stability are jepordized by loans,support
863,26726,the loans stop economy from stabilize,support
863,7049,Dropping the debts may encourage the debtors to purposely take out loans that they cannot repay,undermine
863,26732,"If dropped, Third World Countries may decide to take more loans with the hopes of not paying them back",undermine
863,26733,dropping the debts may encourage borrowers to take advantage,undermine
863,26734,dropping debts may increase number non repaid loan to increase,undermine
642,5344,it breaks down the relationship of employment,undermine
642,5347,"Yes, people should be accountable for what they say if it's inappropriate.",support
642,25733,people need to be accountable for what is said,support
642,25734,people need accountability if what they say is not appropriate ,support
642,5349,Where will you get the chance to say what you really mean?,undermine
642,25739,"If you can't say something on the job, then where can you?",undermine
642,25740,Where else can you say what you want?,undermine
642,25741,Does the place where speaking your mind is alright exists?,undermine
642,5346,It is not professional,support
642,25727,Saying the wrong thing at work should lead to dismissal since it shows a lack of professionalism.,support
642,25728,Saying the wrong thing at work could cost a company money and should cause employees to lose jobs.,support
642,25729,It is not professional at all,support
642,25730,It is not at all professional ,support
642,5342,Supporting an employee after such a statement could imply agreement by the employer,support
642,5348,"Yes, it is against the law.",support
642,25735,This should happen because they are breaking a law.,support
642,25736,"Yes, this should happen when a law is broken. ",support
744,6130,Males still dominate the top positions,support
744,26166,Males still hold the majority of high positions. ,support
744,26167,High positions are still mostly held by men.,support
744,6135,The Future is Brighter for Women than it is for Men.,undermine
744,6134,Women are getting the most prestigious of jobs now,undermine
744,26168,Currently women are getting the most respected jobs.,undermine
744,26169,Women are currently obtaining the most respected jobs. ,undermine
440,3283,NGOs do not deliver aid effectively,support
440,23717,NGOs are inefficient in foreign aid.,support
440,23718,Foreign aid isn't being distributed efficiently by NGOs.,support
440,23719,NGOs are not effective at delivering aid,support
440,23720,It is not good to rely on NGO's for aid,support
440,3281,Supporting domestic development and domestic markets,support
440,3279,Combating corruption,support
440,3280,Preventing dependence,support
991,7935,It would cause racial dissension,undermine
991,27134,That would cause friction between the races.,undermine
991,7934,Society is ready to live with Nazi and Soviet symbols,undermine
991,27132,People in general are not opposed to Nazi and Soviet symbols.,undermine
991,27133,Nazi and Soviet symbols are accepted in today's society.,undermine
991,7933,How this plan will make extremist organizations weaker.,support
991,7930,Practical harm #1 - Encouraging extremist movements ,undermine
991,27130,Encouraging extremist movement is definitely harmful.,undermine
991,27131,Extremist movements are harmful and should not be encouraged.,undermine
991,7931,Practical harm #2 - Hate speech ,undermine
716,5934,It neglects those in desperate need of psycological help.,support
716,5936,This is Tyrrany of the majority,undermine
716,5938,this would create a precedent for religious intollerance,undermine
716,5935,Scientology has a hideous record of harrrassing critics.,support
716,26076,Scientology has a reputation for targetting skeptics.,support
716,26077,Scientology has an established strategy of vilifying critics.,support
716,5939,It is a mockery of religion.,support
716,26079,It defiles long held religious norms and practices.,support
716,5937,this is a personal belief,undermine
716,5933,It is stealing money from the weak.,support
716,26074,Their actions siphon money from the disadvantaged and malleable.,support
716,26075,They have been known to siphon money from the vulernable.,support
100,738,Further protections are required to grant migrants full human rights.,support
100,21552,There is a need to ensure a baseline of inherent rights for migrant individuals.,support
100,21553,A collective decision by sovereign national entities should be made to upgrade the rights of migrants.,support
100,739,Migrants ought to have a right to family reunification.,support
100,21554,Migrants should have their rights to their families being together upheld.,support
100,21555,The protection of migrants to be as one as a familial unit is important and should be guaranteed.,support
100,746,Protections of migrants will hurt the economies of receiving countries by overcrowding them and taking away jobs from citizens.,undermine
100,21568,Migrants will negatively impact the economy and employment of the receiving countries.,undermine
100,21569,Granting migrants right hurts the economy and employment. ,undermine
100,742,Economic and social protections prevent the exploitation of migrants.,support
100,21560,Migrants are protected by economic and social regulations.,support
100,21561,Economic and social rights will protect migration from potential exploitation.,support
100,740,An international regulatory body should exist for global migration.,support
100,21556,"An official, worldwide body should be present to ensure the rights of migrants.",support
100,21557,A universally recognized agency is necessary to protect and defend migrants.,support
100,744,"Migration policy should be crafted on a state-by-state basis, allowing countries to protect their national identities. ",support
100,745,"Receiving countries should not and cannot afford to further protect migrants because they often free ride on health, education, and welfare systems.",undermine
100,21565,"The protection on migrants will causes them to exploit the nation's health, education and welfare systems.",undermine
100,21566,"Getting nations ought not and can't stand to additionally secure transients since they regularly free ride on wellbeing, instruction, and welfare frameworks.",undermine
100,21567,"Getting countries should not and can't remain to moreover anchor drifters since they consistently free ride on prosperity, guidance, and welfare structures",undermine
100,743,Universal migrant “protections” are an affront to state sovereignty.,undermine
100,741,Protections would benefit the economies of receiving as well as source countries.,support
100,21558,The protection of migrant rights would yield a fiscal benefit to all involved entities.,support
100,21559,Ensuring the protection of migrants would be a winning situation for all economies.,support
100,747,"Protection of migrants causes “brain drain,” which further damages the economies of source countries.",undermine
100,21572,"Migrants rights incur economy cost and ""brain drain"" in the receiving countries. ",undermine
100,21573,"Migrants rights hurts the labor powers in the receiving countries, and have a negative impact on society.",undermine
100,21574,"Insurance of vagrants causes ""cerebrum deplete,"" which further harms the economies of source nations.",undermine
100,21575,Protection of vagrants causes brain depletion  which further harms nations' economies of source,undermine
165,1229,Technology remains insecure and a security risk.,undermine
165,21978,Technology is not secure enough,undermine
165,1227,Technology will not result in entrepreneurialism without providing a foundational basis. ,undermine
165,21973,Technology will not result in entrepreneurialism in today's curriculum.,undermine
165,1230,Technology has only benefited private companies.,undermine
165,1228,The technological revolution has been hyped.,undermine
439,3275,Only a two-state solution can satisfy both sides ,support
439,23713,a two state solution can help both sides,support
439,23714,we need two state solution can satisfy both sides ,support
439,23715,Both sides can only be helped if they have two separate states.,support
439,23716,Being single states would help both Palestine and Israel.,support
439,3273,A two-state solution is best for peace,support
439,23709,a two state solution is the best way for peace,support
975,7815,The whole team should not be held accountable for something that they might not have been aware of.,undermine
975,7811,Not being harsh on doping causes a race to the bottom,support
975,27076,Being lenient with PED abuse quickly leads to an environment of competetive and  widespread skirting and abuse.,support
975,27077,"Tolerating doping in any form inevitibly leads to a culture of where not using PEDs is punished, as everyone uses them to get an edge.",support
975,7817,Heavy punishments such as striping an athlete of their medal should be person-specific.,undermine
975,7820,Summary- punishing the 'entire' team by taking away their medals not going to bring intended benefits prop suggests.,undermine
975,27080,taking away the medals of the entire team may not bring the benefits we want,undermine
975,27081,taking away the medals of the entire team may not bring the result we want,undermine
451,3366,Only an international treaty can create penalties for non-compliance,support
451,23762,Penalties for non-compliance are restricted to international treaties,support
451,23763,An international treaty will legalize non-compliance penalties,support
451,3369,Only a non-binding agreement would get the targets necessary,undermine
451,3368,Sovereign states should be allowed to set their own targets and be trusted to meet them,undermine
451,23764,Meeting emission targets should be set by individual states ,undermine
451,23765,Allowing sovereign states to set and meet their own emission targets is key,undermine
213,1578,Reform would strengthen the House of Lords,support
213,22377,the house of lords would be strengthened by reform,support
213,22378,to strengthen the house of lords use reform,support
213,1576,The House of Lords is out of touch with the electorate.,support
213,22374,The House of Lords does not understand the needs of the citizens they serve.,support
213,1579,The current House of Lords is undemocratic,support
213,1583,The public is apathetic to reform.,undermine
213,22382,an apathetic public can be the cause of reform,undermine
66,495,Governments should not allow forums for hate speech to flourish,support
66,21293,Governments are actively involved in helping to stifle hate speech by imposing penalties.,support
66,21294,Governments should enact laws that impose penalties on websites that promote hate speech.,support
66,500,The internet should operate on the basis of net neutrality,undermine
66,502,The organizers will go underground,undermine
66,499,Everyone has a right to freedom of expression,undermine
66,21305,No one should be denied their beliefs ,undermine
66,21306,everyone should be able to speak freely,undermine
66,21307,Freedom of expression is everyone's right.,undermine
66,21308,The right to freedom of expression belongs to everyone.,undermine
66,498,A ban would stop Holocaust deniers from engaging in effective real world actions,support
66,21301,A ban would help prevent deniers from spreading their views,support
66,21302,A ban might stop them from spreading lies,support
66,21303,A ban would cease Holocaust deniers from taking part in real world actions.,support
66,21304,To stop Holocaust deniers from engaging in real world actions a ban would be needed.,support
66,497,The freedom of Holocaust deniers to use to the internet legitimizes their organization and message in eyes of consumers,support
66,21299,Using the internet and their freedom Holocaust deniers legitimize their organization and message in the eyes of consumers.,support
66,21300,Being able to use the internet the Holocaust deniers can legitimize their organization and message in the eyes of consumers.,support
66,496,Holocaust denial sites are an attack on group identities,support
66,21296,"Holocaust denial sites are an attack against those Jews, gypsies, priests and Nazi resistors.",support
217,1612,NATO is a vital instrument to make the world safer,undermine
217,22402,NATO is paramount to keeping the world a safer place.,undermine
217,22403,NATO is vital to maintain peace.,undermine
217,1614,NATO provides the EU with an effective joint military capability,undermine
217,1611,NATO costs too much ,support
217,22400,NATO is a drain on our resources.,support
217,22401,The cost of NATO is more than it's value.,support
217,1613,NATO provides the UN with an effective joint military capability,undermine
217,22404,NATO is an effective joint military asset for the UN.,undermine
217,22405,NATO gives the UN a critical joint military capability.,undermine
217,1610,NATO runs the unacceptable risk of accidental escalation,support
217,22399,NATO could actually cause or compound conflict.,support
978,7851,thbt boys and girls should be educated serparatley,undermine
978,27086,Kids regardless of gender should be taught in school together.,undermine
978,27087,Schools need to be gender neutral in order to ensure the kids safety.,undermine
978,27088,some boys and girls should be educated seperately,undermine
978,27089,seperate education for boys and girls have its own benefit,undermine
120,889,Quotas can drive players away.,undermine
120,890,Racial quotas don’t develop new players,undermine
881,7120,Russian mountains seem to have hidden its politics and created a shadow of deception upon the world Russian cold weather seems to have kept its intentions in the dark of the Siberian tundra...,undermine
881,2009,"Corruption, an essential issue in Russia,  is due to the strong leadership",undermine
881,22761,Russian leadership causes corruption.,undermine
881,22762,Corruption is ever-present in Russia and comes from the top-down.,undermine
881,22763,The strong leadership in Russia has only led to corruption,undermine
881,22764,One result of strong  Russian leadership is corruption,undermine
881,2003,A strong leader has more benefits than harms,support
881,22753,Strong leaders benefits outweigh the negatives.,support
881,22754,Leadership benefits trump the negatives.,support
881,22755,Having a strong leader will have more benefits than flaws,support
881,22756,"With a strong leaders, the benefits outweigh the costs",support
631,5229,It makes governments more accountable,support
631,5232,Sometimes the law is wrong.,support
631,5242,Civil disobedience is a form of civil war,undermine
631,5230,Sometimes it’s the only tool in the box,support
293,2174,EU elections would put young people off voting,undermine
293,22963,EU elections would discourage voting among young people.,undermine
293,22964,Voting among youth would be discouraged by EU elections.,undermine
293,22966,It would cause the youth to have less interest in voting,undermine
293,2172,A slippery slope to forcing all countries to allow the vote at sixteen for all votes,undermine
293,22955,This slippery slope heads towards forcing all countires to lower the voting age to sixteen.,undermine
293,22956,This is a slippery slope that heads towards forcing all countries to allow voting at sixteen for all votes.,undermine
293,22957,This begins a slippery slope that can have global implications,undermine
293,22958,Doing so may encourage other countries to try something similar,undermine
293,2173,Would complicate elections,undermine
293,22959,This would complicate elections.,undermine
293,22960,Elections would become more complicated.,undermine
293,22961,Doing so would add more complications to elections,undermine
293,22962,This would make elections even more confusing,undermine
293,2167,It would help distinguish between levels of elections,support
293,22951,Levels of European Parliament elections could be helped by allowing voting at age 16.,support
293,22952,Allowing the voting age at 16 in European Parliament elections would help distinguish the election levels,support
293,2171,There should not be different voting ages for different elections,support
293,25792,At sixteen there is a lack of maturity that is necessary to vote responsibly.,undermine
293,25793,16 year olds don't have a high enough level of maturity to vote.,undermine
293,25794,16 years old is too much of an immature age to vote.,undermine
293,5426,children at 16 have no sense of decesion making,undermine
293,5428,No. too immature.,undermine
293,25787,Sixteen is too young to make decisions.,undermine
293,25788,At sixteen the brain is not developed enough to make decisions.,undermine
293,25789,16 year olds are not responsible enough to vote. ,undermine
293,25790,16 year olds are not wise enough to vote at elections.,undermine
293,25791,Sixteen year olds are too immature to judge the validity of political arguments.,undermine
293,2564,Young people would be more likely to misuse their vote,undermine
293,23266,Younger people are more likely to not take the impact of their vote seriously.,undermine
293,23267,Allowing young people to vote would be likely to result in inappropriate votes.,undermine
293,2562,Parents are guardians and should be trusted to vote in their children’s interests,undermine
293,23264,Minor's interests can be appropriately taken into consideration by the votes of their parents.,undermine
293,23265,A parent's vote should be counted as a vote in the interest of their child.,undermine
293,2560,Voting at a lower age would increase participation,support
293,23262,More citizens would participate if the voting age were lowered.,support
293,23263,A lower voting age would result in an increase in participation.,support
293,2558,16 year olds are mature enough to vote,support
293,23260,16 year olds are informed enough to cast a vote.,support
293,23261,It is appropriate for 16 year olds to have the right to vote.,support
293,5269,"YES, give them the rights they deserve!",support
293,25672,Sixteen years would be a better option in developed countries,support
293,25674,I think they should have these rights.,support
293,25675,I would say give them the rights that they should have.,support
954,7636,"Macbeth,lady Macbeth and the three witches are all blamed for the murder and  banquo is depicted as a sort of angel ",support
998,8029,It creates a social backlash that damages substantive equality for homosexuals,undermine
998,8028,Moral and legal pluralism in relation to same-sex marriage is acceptable,support
998,8018,Lack of legal category reinforces negative stereotypes,support
998,8019,Governments should not discourage people from their identity,support
998,8015,Expanding the Right to Marry Serves the State,support
417,3105,Disposing of unanimity requirement would make it easier advance the long-needed federalization of the European Union,support
15,113,The status quo has been very successful; don’t fix something that is not broken.,undermine
15,20948,There is no reason to change the way the internet works.,undermine
15,112,CIRP would place power in the hands of authoritarian governments,undermine
15,108,Internet governance must be multinational,support
349,2607,Bullys are frequently as disturbed and victimised as those they target,undermine
349,23296,Bullys commonly have difficulties in common with their targets.,undermine
349,23297,Bullying is often cyclic behavior with the bully being a victim in life as well.,undermine
349,2605,"It is difficult to make a direct, legally sound link between a bully's behaviour and a victim's suicide",undermine
349,23292,It is difficult to hold a bully accountable for a victim's suicide.,undermine
349,23293,It is difficult to prove that a bully's behavior has caused a victim's suicide.,undermine
349,2603,Individuals should only be held responsible for the consequences of their own actions,undermine
349,2606,Making bullying a legal issues does not incentivise robust enforcement of anti bullying rules by schools,undermine
349,23294,Making bullying a legal issue will not cause schools to enforce anti bullying rules.,undermine
349,23295,There are better options for motivating schools to enforce anti bullying rules.,undermine
590,4881,"The gold standard caused many financial panics, bank failures, and prolonged the Great Depression. ",undermine
590,25322,"A return to the gold standard may cause new problems, as can be seen through past events.",undermine
590,25323,History indicates that a return to the gold standard may initiate more problems than it solves.,undermine
590,4871,Returning to a gold standard would stabilize the price of oil and help slow the rise in gasoline prices. ,support
590,25316,The price of oil would stabilize and help show the rise in gasoline prices if we returned to the gold standard.,support
590,25317,A return to the gold standard would stabilize the price of oil and slow the rise in gasoline prices.,support
590,4864,Gold retains a value that has been recognized across the globe throughout history. ,support
590,4889,Returning to a gold standard could harm national security by restricting the country’s ability to finance national defense. ,undermine
590,25336,National defense could also be affected by returning to the gold standard.,undermine
590,25337,Financing national defense will become an issue if the United States returns to the gold standard. ,undermine
590,4888,A gold backed currency could not expand fast enough to maintain a healthy rate of international trade and economic growth.,undermine
590,25334,The international economic community cannot support a return to the gold standard.,undermine
590,25335,A return to the gold standard would not support a sufficient growth rate. ,undermine
590,4880,Gold standards create periodic deflations and economic contractions which destabalize the economy. ,undermine
590,4879,"A well-managed fiat monetary system is the best way to keep inflation down, not returning to a gold standard. ",undermine
590,4873,A gold standard self-regulates to match the supply of money to the need for it. ,support
590,4868,Returning to a gold standard would reduce the US trade deficit. ,support
590,4883,Returning to a gold standard would limit government’s ability to address unemployment. ,undermine
590,25326,The unemployment issue could not be resolved through government intervention under the gold standard.,undermine
590,25327,The gold standard would limit the government's ability to improve issues of unemployment.,undermine
590,4876,"Under the gold standard, income levels in the United States were rising much faster and unemployment levels were lower. ",support
590,4869,A gold standard would restrict the ability of the federal government to increase the national debt. ,support
590,4872,A gold standard would reduce the risk of economic crises and recessions such as the housing bubble and financial crisis of 2008-2009. ,support
590,4885,A gold standard would increase the environmental and cultural harms created by gold mining. ,undermine
590,25330,Gold mining creates environmental and cultural harms.,undermine
590,25331,The gold standard can hurt the economy and the environment. ,undermine
590,4878,The value of gold fluctuates widely and would not provide the price stability necessary for a healthy economy. ,undermine
590,4886,"Returning to a gold standard would be a large waste of time, money, and resources.",undermine
590,25332,"Money, resources, and time would be wasted by returning to the gold standard.",undermine
590,25333,The gold standard negatively impacts American resources. ,undermine
590,4867,Returning to a gold standard would lower inflation rates and slow the rise in consumer prices. ,support
590,4887,A gold standard makes the supply of money vulnerable to the ups and downs of gold production. ,undermine
590,4877,"Many politicians, businessmen, and organizations support the return to a gold standard. ",support
590,25320,People of diverse backgrounds would like to see the return of the gold standard.,support
590,25321,People from many professions encourage the return of the gold standard.,support
590,4874,Under a gold standard the United States had stronger economic growth over its history. ,support
590,25318,The gold standard aided the United States in economic growth.,support
590,25319,The economy of the United States was stronger under the gold standard.,support
590,4882,A gold standard would limit the ability of the Federal Reserve to help the economy out of recessions and depressions. ,undermine
590,25324,The Federal Reserve would not be able to assist the economy if the gold standard were implemented.,undermine
590,25325,The economy could not rely on the aid of the Federal Reserve under the gold standard.,undermine
590,4890,"Returning to a gold standard would be extremely difficult, if not impossible, given the scarcity of gold and the vast amount of money already in circulation in the United States. ",undermine
590,25338,It is not possible to return to the Gold Standard in the U.S.,undermine
590,4884,Returning to a gold standard could destabilize and crash the already fragile United States economy.,undermine
590,25328,The gold standard may be detrimental to the United States economy.,undermine
590,25329,The United States economy may not be able to handle a return to the gold standard. ,undermine
590,4891,Many prominent economists oppose returning to a gold standard. ,undermine
590,25340,Economist think the gold standard is no longer viable.,undermine
590,25341,"According to economist, the gold standard is best left in the past.",undermine
384,2850,Justice needs to be seen to be done in order to provide a deterrent to others.,support
384,2849,War criminals need to be prosecuted in order to provide justice.,support
384,23398,Justice won't prevail unless people are prosecuted for their crimes,support
384,23399,War criminals need to be held accountable for what they have done,support
384,2852,Trials help bring divisions into the open to help heal them.,support
384,2851,Prosecution provides closure for the victims of war crimes.,support
384,2853,The prosecution of war criminals is generally very ineffective. ,undermine
384,2856,Problems with symbolic justice,undermine
300,2221,Execution helps alleviate the overcrowding of prisons.,support
300,23019,We could make more room in the prison with execution punishment.,support
300,23020,The solution to the overcrowding in prisons is execution.,support
300,2225,The death penalty can produce irreversible miscarriages of justice.,undermine
300,23025,The death penalty is too absolute and too irreversible.,undermine
300,23026,The death penalty is not justice.,undermine
300,2223,The death penalty is a financial burden on the state.,undermine
300,23023,The expense of the death penalty financial hardship on the state.,undermine
300,23024,It's a financial loss to the state enforcing the death penalty.,undermine
300,23011,The penalty of death is a crime deterrent.,support
300,23012,Crime can be prevented by threatening the death penalty.,support
300,23013,The death penalty acts as a deterrent to crime,support
300,23014,"With the death penalty in place, crime is deterred",support
300,2218,The death penalty deters crime.,support
300,2219,Execution prevents the accused from committing further crimes.,support
300,2222,State-sanctioned killing is wrong.,undermine
300,23021,It's wrong to have the state enforce killing.,undermine
300,23022,The sanctioning of the State to kill is just immoral.,undermine
300,5608, There are more efficient policies than death penalty,undermine
300,25893,Other policies are more efficient than using the death penalty.,undermine
300,25894,The death penalty is not an efficient policy.,undermine
300,2727,Too many innocents killed,undermine
300,23344,Many innocents have been killed because of the death penalty.,undermine
300,23345,The death penalty has led to innocent people dying.,undermine
300,2724,Can be reserved for the worst of the worst,support
300,23342,The death penalty should be used for the worst cases.,support
300,23343,The death penalty is saved for the most horrible criminals.,support
300,2725,Killers must die to satisfy society,support
300,5609,we are increasing the hate inside terrorist organizations and the dead person will be seen as a hero that animates their fight. ,undermine
300,25895,It is dangerous to impose the death penalty because the dead person would be seen as a hero to their terrorist organization.,undermine
300,25896,The death penalty for terrorists causes their organizations to hate more and to idolize their dead.,undermine
300,2722,Necessary for punitive justice,support
300,23018,The death penalty should be used if someone commits first-degree murder.   They would receive the same treatment that they gave.,support
300,2220,The death penalty should apply as punishment for first-degree murder; an eye for an eye.,support
101,749,Child sponsorship brings about greater understanding between people from different countries and cultures.,support
101,21578,Tyke sponsorship realizes more prominent comprehension between individuals from various nations and societies.,support
101,21579,Child sponsorship gives more prominent comprehension between individuals from various nations and societies.,support
85,632,The EU’s reputation can only benefit from a strong policy on women’s rights ,support
85,21470,There is no down side to a strong policy on women's rights being adopted by the EU.,support
85,634,"The situation in these countries is improving, no need for a new policy. ",undermine
85,21472,We should not try to fix what isn't broken and what is fixing itself.,undermine
85,637,Allowing women asylum will damage feminist movements ,undermine
85,21477,Asylum causes a set back for the feminist movements.,undermine
85,21478,"Allowing women asylum infers that they are weak and in need of protection, damaging the feminist movement.",undermine
85,21466,The EU should be more active in combating the abuse of human rights.,support
85,629,The EU needs to help those suffering from human rights abuses,support
85,614,Gender equality is based on fundamental human rights endorsed by the EU which needs to be addressed,support
85,635,The response will be to impose more control over the movement of women. ,undermine
85,636,Offering asylum for women will be seen as a case of cultural imperialism,undermine
85,630,Asylum is the only way to protect women,support
85,21467,Women can only truly be protected by asylum.,support
565,4223,"Life begins at conception, so unborn babies are human beings with a right to life. ",undermine
565,24610,"as soon as a baby is conceived, it is a living being",undermine
565,24611,unborn babies have just as much rights as anyone else,undermine
565,24612,The pro-life position says life begins at conception and unborn babies are human.,undermine
565,24613,An unborn baby is alive and their life begins at conception.,undermine
565,4207,"The US Supreme Court has declared abortion to be a ""fundamental right"" guaranteed by the US Constitution.",support
565,4213,Women who receive abortions are less likely to suffer mental health problems than women denied abortions.,support
565,4236,Abortion eliminates the potential societal contributions of a future human being.,undermine
565,24630,Abortion could be a potential detriment to society. ,undermine
565,4233,Abortion promotes a culture in which human life is disposable.,undermine
565,4225,"Abortion is the killing of a human being, which defies the word of God.",undermine
565,4232,"The original text of the Hippocratic Oath, traditionally taken by doctors when swearing to practice medicine ethically, forbids abortion.",undermine
565,4211,"Access to legal, professionally-performed abortions reduces maternal injury and death caused by unsafe, illegal abortions. ",support
565,24608,Legalizing abortion allows for the procedures to be safely and professionally done.,support
565,24609,It is important that abortions be legal so that they may be regulated; illegal abortions are extremely dangerous.,support
565,4218,Abortion reduces welfare costs to taxpayers. ,support
565,4215,"Women who are denied abortions are more likely to become unemployed, to be on public welfare, to be below the poverty line, and to become victims of domestic violence. ",support
565,4216,Reproductive choice protects women from financial disadvantage. ,support
565,4210,Fetuses are incapable of feeling pain when most abortions are performed. ,support
565,4208,Reproductive choice empowers women by giving them control over their own bodies. ,support
565,24606,Women should have ownership over their own bodies by having reproductive choice.,support
565,4237,Abortion may lead to future medical problems for the mother. ,undermine
565,4219,Abortion reduces crime.,support
565,4227,Abortions cause psychological damage. ,undermine
565,24618,abortion can be damaging phychologically ,undermine
565,24619,getting and abortion can cause phycological damage for the mother,undermine
565,24621,There is psychological affects to having an abortion.,undermine
565,4230,Women should not be able to use abortion as a form of contraception. ,undermine
565,4220,Abortion is justified as a means of population control. ,support
565,4231,"If women become pregnant, they should accept the responsibility that comes with producing a child. ",undermine
565,4224,Fetuses feel pain during the abortion procedure. ,undermine
565,24614,the abortion procedure is painful for the unborn baby.,undermine
565,24616,Abortion causes pain to fetuses.,undermine
565,24617,It is painful for unborn babies during an abortion.,undermine
565,4214,Abortion gives pregnant women the option to choose not to bring fetuses with profound abnormalities to full term. ,support
565,4217,A baby should not come into the world unwanted. ,support
565,4222,Abortion is murder. ,undermine
565,4212,Modern abortion procedures are safe and do not cause lasting health issues such as cancer and infertility.,support
565,4229,Selective abortion based on genetic abnormalities (eugenic termination) is overt discrimination. ,undermine
565,4234,Allowing abortion conflicts with the unalienable right to life recognized by the Founding Fathers of the United States.,undermine
565,24623,Abortion is unconstitutional.,undermine
565,24624,"Abortion violates the written words of the constitutions, specifically the unalienable right to life.",undermine
565,4221,Many religious organizations and people of faith support women's reproductive choice. ,support
565,4235,Abortion disproportionately affects African American babies.,undermine
565,24625,african american babies are more affected by abortions,undermine
347,2586,"Drugs are dangerous, and the governement should discourage its use",undermine
347,23282,"The government has a responsbility to discourage the use of dangerous activities, such as the use of drugs.",undermine
347,23283,"The government must not endorse the use of drugs, which are dangerous.",undermine
347,2587,More people will take drugs if they are legal,undermine
347,2581,Drugs are safer when legal,support
347,23278,Legal drugs are safer.,support
347,23279,Drugs become safer when they are legalized.,support
347,2579,People should be free to take drugs,support
347,23276,Drugs should be legal for everyone.,support
347,2582,Legalisation reduces crime,support
347,23280,Crime is reduced when drugs are legalized.,support
347,23281,There is less crime when drugs are legal.,support
347,2580,"Prohibition does not work; instead, it glamorizes drugs",support
347,7225,people who sell are making lots of money,undermine
347,26795,People selling illegal recreational drugs are raking it in.,undermine
347,26796,People who sell illegal drugs are making bunches of money.,undermine
347,1664,Allowing drug use is wrong – Prohibition must remain,undermine
620,5140,"Not ""in court,"" but other considerations should be made.",undermine
620,5137,Is this 'Sound Science' or are Defendants simply clutching at straws?,undermine
806,6499,You take it out of context,undermine
806,6502,Why would a Government legitimately need to block the sort of material that goes on Wikileaks? ,undermine
806,6500, Can't be used as blackmail if everyone knows it.,undermine
806,26374,"Wikileaks is so common and any facts can be either fact checked to be proven true or false, using it to blackmail someone would put the criminal at risk.",undermine
806,6498,Can release information that may be dangerous,support
918,7377,It Harms Ethnic Minorities,undermine
918,7376,Undermines American Judical System,undermine
918,7375,Goes Against Wider US Policy,undermine
918,7373,The best solution for illega immigration is racial profiling as a tool for reasonable suspicion,support
918,7374,It Forces Illegal Immigrants Underground,undermine
918,26854,It alienates Illegal aliens.,undermine
918,26855,It makes foreigners want to hide and avoid authority.,undermine
918,26856,Illegals would not report to authorities,undermine
918,26857,Illegal aliens would  be forced to hide,undermine
308,2281,Encourages a culture of respect for human rights,support
308,2286,Capital punishment is a comparatively small issue,undermine
308,2284,“Benefits” of capital punishment apply universally,undermine
919,7388,The political system of the UNHRC promotes Human Rights,undermine
276,2037,NATO has established a precedent for multilateral military action,support
276,2042,The creation of an EU army could harm diplomatic relations with the USA,undermine
276,22819,A EU army would make diplomacy with the USA difficult.,undermine
276,22820,Having an EU army would hinder diplomatic efforts with the USA.,undermine
276,2035,The EU needs a dedicated defence force,support
276,22815,The EU needs an army.,support
276,22816,"To defend itself, the EU should build an army.",support
276,2036,A single army would enhance the political integration of EU members states,support
276,22817,Having an army would make the member states stronger politically.,support
276,22818,EU member states would be in a stronger position with an army.,support
774,6328,We ought to at least be gathering information,support
774,6330,No way to prevent attempts at contact.,undermine
774,26268,Contact with foreign species are unpreventable.,undermine
774,26269,We should not prevent attempts of trying to contact with aliens.,undermine
774,6329,Why should they attempt to mine our planet?,undermine
538,3962,"This is no different than political comment, etc.",support
538,24347,Free speech applies to all speech.,support
538,24348,Free speech covers opinions regardless of topic.,support
538,24349,This is not different than political comment,support
538,24350,This is not much different from political comment,support
340,2536,An Afghanistan dominated by warlords.,undermine
340,23247,warlords hold control of afghanistans,undermine
340,2534,The Taliban will likely take over when the NATO forces leave,undermine
340,23242,the taliban will likely resume their control once nato forces leave,undermine
340,23243,the taliban is waiting and likley to regain control of the region once nato forces leave,undermine
